" ""interferon beta-1a"" ",use," ""relapsing-remitting multiple sclerosis"" "
" ""interferon beta-1a"" ",use," ""secondary progressive multiple sclerosis"" "
" ""interferon beta-1a"" ",use," ""sclerosis"" "
" ""interferon beta-1a"" ",use," ""multiple sclerosis"" "
" ""interferon beta-1a"" ",use," ""primary progressive multiple sclerosis"" "
" ""moexipril"" ",use," ""arterial hypertension"" "
" ""moexipril"" ",use," ""congestive heart failure"" "
" ""moexipril"" ",use," ""blood pressure"" "
" ""didanosine"" ",use," ""HIV medications"" "
" ""didanosine"" ",use," ""HIV infection"" "
" ""didanosine"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""didanosine"" ",use," ""HIV/AIDS"" "
" ""cefpodoxime"" ",use," ""tonsillitis"" "
" ""cefpodoxime"" ",use," ""otitis media"" "
" ""cefpodoxime"" ",use," ""cystitis"" "
" ""cefpodoxime"" ",use," ""bronchitis"" "
" ""cefpodoxime"" ",use," ""gonorrhea"" "
" ""cefpodoxime"" ",use," ""acute maxillary sinusitis"" "
" ""cefpodoxime"" ",use," ""pharyngitis"" "
" ""cefpodoxime"" ",use," ""obsolete anorectal gonorrhea"" "
" ""raltegravir"" ",use," ""HIV medications"" "
" ""raltegravir"" ",use," ""raltegravir"" "
" ""raltegravir"" ",use," ""HIV infection"" "
" ""raltegravir"" ",use," ""infants"" "
" ""raltegravir"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""raltegravir"" ",use," ""HIV/AIDS"" "
" ""dyphylline"" ",use," ""pulmonary emphysema"" "
" ""dyphylline"" ",use," ""bronchitis"" "
" ""dyphylline"" ",use," ""asthma"" "
" ""Tisagenlecleucel"" ",use," ""cell lymphoma"" "
" ""Tisagenlecleucel"" ",use," ""cancer"" "
" ""Tisagenlecleucel"" ",use," ""B cell"" "
" ""adenosine"" ",use," ""Wolff-Parkinson-White syndrome"" "
" ""adenosine"" ",use," ""paroxysmal tachycardia"" "
" ""trifluoperazine"" ",use," ""schizophrenia"" "
" ""trifluoperazine"" ",use," ""schizophreniform disorder"" "
" ""trifluoperazine"" ",use," ""mood disorders"" "
" ""anastrozole"" ",use," ""breast cancer"" "
" ""anastrozole"" ",use," ""invasive ductal carcinoma"" "
" ""midodrine"" ",use," ""orthostatic hypotension"" "
" ""midodrine"" ",use," ""urinary incontinence"" "
" ""midodrine"" ",use," ""blood pressure"" "
" ""trioxsalen"" ",use," ""albinism"" "
" ""trioxsalen"" ",use," ""acropustulosis"" "
" ""trioxsalen"" ",use," ""vitiligo"" "
" ""trioxsalen"" ",use," ""pigmentation disorders"" "
" ""zidovudine"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""zidovudine"" ",use," ""HIV/AIDS"" "
" ""triamcinolone"" ",use," ""disorders"" "
" ""triamcinolone"" ",use," ""arthritis"" "
" ""triamcinolone"" ",use," ""hypersensitivity"" "
" ""triamcinolone"" ",use," ""facial dermatosis"" "
" ""triamcinolone"" ",use," ""cystoid macular edema"" "
" ""triamcinolone"" ",use," ""leg dermatosis"" "
" ""triamcinolone"" ",use," ""conditions"" "
" ""triamcinolone"" ",use," ""breathing problems"" "
" ""triamcinolone"" ",use," ""keloid"" "
" ""triamcinolone"" ",use," ""osteoarthritis susceptibility 1"" "
" ""triamcinolone"" ",use," ""skin"" "
" ""triamcinolone"" ",use," ""cancers"" "
" ""triamcinolone"" ",use," ""enthesopathy"" "
" ""triamcinolone"" ",use," ""systemic lupus erythematosus"" "
" ""triamcinolone"" ",use," ""macular retinal edema"" "
" ""triamcinolone"" ",use," ""blood diseases"" "
" ""triamcinolone"" ",use," ""inflammation"" "
" ""triamcinolone"" ",use," ""hand dermatosis"" "
" ""triamcinolone"" ",use," ""gout"" "
" ""triamcinolone"" ",use," ""scalp dermatosis"" "
" ""lodoxamide"" ",use," ""keratoconjunctivitis"" "
" ""lodoxamide"" ",use," ""conjunctivitis"" "
" ""lodoxamide"" ",use," ""vernal conjunctivitis"" "
" ""lodoxamide"" ",use," ""keratitis"" "
" ""nifurtimox"" ",use," ""infection"" "
" ""nifurtimox"" ",use," ""Chagas disease"" "
" ""thiethylperazine"" ",use," ""vomiting"" "
" ""thiethylperazine"" ",use," ""central nervous system origin vertigo"" "
" ""sitagliptin"" ",use," ""blood sugar"" "
" ""sitagliptin"" ",use," ""type-1 diabetes"" "
" ""sitagliptin"" ",use," ""maturity-onset diabetes of the young type 2"" "
" ""sitagliptin"" ",use," ""program"" "
" ""sitagliptin"" ",use," ""diabetes"" "
" ""Pegfilgrastim"" ",use," ""B-cell lymphoma"" "
" ""Pegfilgrastim"" ",use," ""diffuse large B-cell lymphoma"" "
" ""Pegfilgrastim"" ",use," ""lung carcinoma in situ"" "
" ""Pegfilgrastim"" ",use," ""non-Hodgkin lymphoma"" "
" ""Pegfilgrastim"" ",use," ""colon cancer"" "
" ""Pegfilgrastim"" ",use," ""chronic lymphocytic leukemia"" "
" ""Pegfilgrastim"" ",use," ""lymphoma"" "
" ""Pegfilgrastim"" ",use," ""agranulocytosis"" "
" ""Pegfilgrastim"" ",use," ""neutropenia"" "
" ""Pegfilgrastim"" ",use," ""body"" "
" ""levocabastine"" ",use," ""giant papillary conjunctivitis"" "
" ""losartan"" ",use," ""damage"" "
" ""losartan"" ",use," ""arterial hypertension"" "
" ""losartan"" ",use," ""kidneys"" "
" ""losartan"" ",use," ""congestive heart failure"" "
" ""losartan"" ",use," ""blood pressure"" "
" ""losartan"" ",use," ""diabetes"" "
" ""dacarbazine"" ",use," ""Islet cell carcinoma"" "
" ""dacarbazine"" ",use," ""Hodgkin's lymphoma"
" ""dacarbazine"" ",use," ""fibrosarcoma"" "
" ""dacarbazine"" ",use," ""spindle cell sarcoma"" "
" ""dacarbazine"" ",use," ""cancer"" "
" ""dacarbazine"" ",use," ""rhabdomyosarcoma"" "
" ""dacarbazine"" ",use," ""Medullary carcinoma"" "
" ""dacarbazine"" ",use," ""skin cancer"" "
" ""dacarbazine"" ",use," ""melanoma"" "
" ""dacarbazine"" ",use," ""neuroblastoma"" "
" ""dacarbazine"" ",use," ""disease"" "
" ""strontium ranelate"" ",use," ""osteoporosis"" "
" ""trandolapril"" ",use," ""arterial hypertension"" "
" ""trandolapril"" ",use," ""congestive heart failure"" "
" ""trandolapril"" ",use," ""blood pressure"" "
" ""Troglitazone"" ",use," ""maturity-onset diabetes of the young type 2"" "
" ""tetrahydrocannabinol"" ",use," ""anorexia"" "
" ""tetrahydrocannabinol"" ",use," ""vomiting"" "
" ""tetrahydrocannabinol"" ",use," ""anorexia nervosa"" "
" ""rabeprazole"" ",use," ""Zollinger-Ellison syndrome"" "
" ""rabeprazole"" ",use," ""esophagus"" "
" ""rabeprazole"" ",use," ""problems"" "
" ""rabeprazole"" ",use," ""gastroesophageal reflux disease"" "
" ""rabeprazole"" ",use," ""duodenal ulcer"" "
" ""rabeprazole"" ",use," ""reflux"" "
" ""rabeprazole"" ",use," ""arterial occlusive disease"" "
" ""calcitriol"" ",use," ""rickets"" "
" ""calcitriol"" ",use," ""vitamin D3"" "
" ""calcitriol"" ",use," ""acropustulosis"" "
" ""calcitriol"" ",use," ""vitamin D"" "
" ""calcitriol"" ",use," ""hyperparathyroidism"" "
" ""trametinib"" ",use," ""non-small-cell lung carcinoma"" "
" ""trametinib"" ",use," ""metastatic melanoma"" "
" ""trametinib"" ",use," ""skin cancer"" "
" ""trametinib"" ",use," ""melanoma"" "
" ""mephenytoin"" ",use," ""tonic–clonic seizure"" "
" ""mephenytoin"" ",use," ""temporal lobe epilepsy"" "
" ""meclofenamic acid"" ",use," ""arthritis"" "
" ""meclofenamic acid"" ",use," ""inflammation"" "
" ""meclofenamic acid"" ",use," ""pain"" "
" ""nandrolone"" ",use," ""breast cancer"" "
" ""nandrolone"" ",use," ""anemia"" "
" ""sunitinib"" ",use," ""renal clear cell carcinoma"" "
" ""sunitinib"" ",use," ""renal pelvis carcinoma"" "
" ""sunitinib"" ",use," ""gastrointestinal stromal tumor"" "
" ""sunitinib"" ",use," ""thymus cancer"" "
" ""sunitinib"" ",use," ""gastrointestinal carcinoma"" "
" ""sunitinib"" ",use," ""connective tissue neoplasm"" "
" ""sunitinib"" ",use," ""neuroendocrine carcinoma"" "
" ""sunitinib"" ",use," ""cancer"" "
" ""sunitinib"" ",use," ""rare urinary tract tumor"" "
" ""sunitinib"" ",use," ""kidney cancer"" "
" ""sunitinib"" ",use," ""renal cell carcinoma"" "
" ""sunitinib"" ",use," ""pancreas"" "
" ""sunitinib"" ",use," ""pancreatic cancer"" "
" ""sunitinib"" ",use," ""carcinoid tumor"" "
" ""saquinavir"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""saquinavir"" ",use," ""HIV/AIDS"" "
" ""vincristine"" ",use," ""Hodgkin's lymphoma"
" ""vincristine"" ",use," ""leukemia"" "
" ""vincristine"" ",use," ""B-cell lymphoma"" "
" ""vincristine"" ",use," ""precursor T-cell acute lymphoblastic leukemia"" "
" ""vincristine"" ",use," ""diffuse large B-cell lymphoma"" "
" ""vincristine"" ",use," ""non-Hodgkin lymphoma"" "
" ""vincristine"" ",use," ""cancer"" "
" ""vincristine"" ",use," ""lymphoblastic leukemia"" "
" ""vincristine"" ",use," ""rhabdomyosarcoma"" "
" ""vincristine"" ",use," ""lymphosarcoma"" "
" ""vincristine"" ",use," ""neuroblastoma"" "
" ""vincristine"" ",use," ""chronic lymphocytic leukemia"" "
" ""vincristine"" ",use," ""lymphoma"" "
" ""chlorpromazine"" ",use," ""schizophrenia"" "
" ""chlorpromazine"" ",use," ""anxiety disorder"" "
" ""chlorpromazine"" ",use," ""vomiting"" "
" ""chlorpromazine"" ",use," ""hiccups"" "
" ""chlorpromazine"" ",use," ""acute intermittent porphyria"" "
" ""chlorpromazine"" ",use," ""tetanus"" "
" ""chlorpromazine"" ",use," ""schizophreniform disorder"" "
" ""chlorpromazine"" ",use," ""oppositional defiant disorder"" "
" ""carboplatin"" ",use," ""breast cancer"" "
" ""carboplatin"" ",use," ""tongue squamous cell carcinoma"" "
" ""carboplatin"" ",use," ""non-small-cell lung carcinoma"" "
" ""carboplatin"" ",use," ""esophageal cancer"" "
" ""carboplatin"" ",use," ""embryonal cancer"" "
" ""carboplatin"" ",use," ""head and neck squamous cell carcinoma"" "
" ""carboplatin"" ",use," ""neuroblastoma"
" ""carboplatin"" ",use," ""head and neck cancer"" "
" ""carboplatin"" ",use," ""diffuse large B-cell lymphoma"" "
" ""carboplatin"" ",use," ""endometrial carcinoma"" "
" ""carboplatin"" ",use," ""lung benign neoplasm"" "
" ""carboplatin"" ",use," ""bladder cancer"" "
" ""carboplatin"" ",use," ""bone sarcoma"" "
" ""carboplatin"" ",use," ""bone marrow disease"" "
" ""carboplatin"" ",use," ""ovarian carcinoma"" "
" ""carboplatin"" ",use," ""non-Hodgkin lymphoma"" "
" ""carboplatin"" ",use," ""choroid plexus carcinoma"" "
" ""carboplatin"" ",use," ""invasive ductal carcinoma"" "
" ""carboplatin"" ",use," ""neuroendocrine carcinoma"" "
" ""carboplatin"" ",use," ""cancer"" "
" ""carboplatin"" ",use," ""central nervous system cancer"" "
" ""carboplatin"" ",use," ""bronchus carcinoma"" "
" ""carboplatin"" ",use," ""endometrial adenocarcinoma"" "
" ""carboplatin"" ",use," ""peritoneum cancer"" "
" ""carboplatin"" ",use," ""osteosarcoma"" "
" ""carboplatin"" ",use," ""squamous cell carcinoma of the lung"" "
" ""carboplatin"" ",use," ""germ cell cancer"" "
" ""carboplatin"" ",use," ""brain cancer"" "
" ""carboplatin"" ",use," ""ovarian cancer"" "
" ""mefenamic acid"" ",use," ""term treatment"" "
" ""mefenamic acid"" ",use," ""conditions"" "
" ""mefenamic acid"" ",use," ""hyperthermia"" "
" ""mefenamic acid"" ",use," ""Mefenamic acid"" "
" ""mefenamic acid"" ",use," ""pain"" "
" ""mefenamic acid"" ",use," ""premenstrual syndrome"" "
" ""fenfluramine"" ",use," ""Dravet syndrome"" "
" ""fenfluramine"" ",use," ""seizures"" "
" ""trimeprazine"" ",use," ""contact dermatitis"" "
" ""trimeprazine"" ",use," ""atopic dermatitis"" "
" ""trimeprazine"" ",use," ""urticaria"" "
" ""trimeprazine"" ",use," ""allergic contact dermatitis"" "
" ""magnesium hydroxide"" ",use," ""hematochezia"" "
" ""magnesium hydroxide"" ",use," ""heartburn"" "
" ""magnesium hydroxide"" ",use," ""peptic esophagitis"" "
" ""magnesium hydroxide"" ",use," ""metabolic disease"" "
" ""magnesium hydroxide"" ",use," ""gastric ulcer"" "
" ""magnesium hydroxide"" ",use," ""gastroesophageal reflux disease"" "
" ""magnesium hydroxide"" ",use," ""duodenal ulcer"" "
" ""magnesium hydroxide"" ",use," ""peptic ulcer disease"" "
" ""magnesium hydroxide"" ",use," ""constipation"" "
" ""magnesium hydroxide"" ",use," ""chronic kidney disease"" "
" ""magnesium hydroxide"" ",use," ""indigestion"" "
" ""emedastine"" ",use," ""acute hemorrhagic conjunctivitis"" "
" ""emedastine"" ",use," ""itching"" "
" ""emedastine"" ",use," ""redness"" "
" ""emedastine"" ",use," ""allergies"" "
" ""emedastine"" ",use," ""swelling"" "
" ""cariprazine"" ",use," ""schizophrenia"" "
" ""cariprazine"" ",use," ""depression"" "
" ""cariprazine"" ",use," ""bipolar I disorder"" "
" ""cariprazine"" ",use," ""disorder"" "
" ""cariprazine"" ",use," ""mood disorders"" "
" ""Ombitasvir/paritaprevir/ritonavir"" ",use," ""hepatitis C"" "
" ""acarbose"" ",use," ""maturity-onset diabetes of the young type 2"" "
" ""protriptyline"" ",use," ""depression"" "
" ""protriptyline"" ",use," ""neurotic disorder"" "
" ""protriptyline"" ",use," ""mood problems"" "
" ""cyproheptadine"" ",use," ""hives"" "
" ""cyproheptadine"" ",use," ""schizophrenia"" "
" ""cyproheptadine"" ",use," ""angioedema"" "
" ""cyproheptadine"" ",use," ""allergy symptoms"" "
" ""cyproheptadine"" ",use," ""vasomotor rhinitis"" "
" ""cyproheptadine"" ",use," ""itching"" "
" ""cyproheptadine"" ",use," ""Nelson syndrome"" "
" ""cyproheptadine"" ",use," ""blepharospasm"" "
" ""cyproheptadine"" ",use," ""urticaria"" "
" ""cyproheptadine"" ",use," ""nose"" "
" ""tocilizumab"" ",use," ""arthritis"" "
" ""tocilizumab"" ",use," ""Takayasu's arteritis"" "
" ""tocilizumab"" ",use," ""polymyalgia rheumatica"" "
" ""tocilizumab"" ",use," ""systemic-onset juvenile idiopathic arthritis"" "
" ""tocilizumab"" ",use," ""COVID-19"" "
" ""tocilizumab"" ",use," ""Castleman's disease"" "
" ""tocilizumab"" ",use," ""polyarthritis"" "
" ""tocilizumab"" ",use," ""Giant cell arteritis"" "
" ""regorafenib"" ",use," ""colon adenocarcinoma"" "
" ""regorafenib"" ",use," ""colon"" "
" ""regorafenib"" ",use," ""gastrointestinal stromal tumor"" "
" ""regorafenib"" ",use," ""rectum cancer"" "
" ""regorafenib"" ",use," ""colon cancer"" "
" ""regorafenib"" ",use," ""cancer"" "
" ""regorafenib"" ",use," ""rectum"" "
" ""regorafenib"" ",use," ""rectosigmoid cancer"" "
" ""regorafenib"" ",use," ""rectum adenocarcinoma"" "
" ""ergotamine"" ",use," ""migraine disorder"" "
" ""prednicarbate"" ",use," ""facial dermatosis"" "
" ""prednicarbate"" ",use," ""leg dermatosis"" "
" ""prednicarbate"" ",use," ""skin conditions"" "
" ""prednicarbate"" ",use," ""inflammation"" "
" ""prednicarbate"" ",use," ""hand dermatosis"" "
" ""prednicarbate"" ",use," ""scalp dermatosis"" "
" ""safinamide"" ",use," ""Parkinson's disease"" "
" ""safinamide"" ",use," ""disease"" "
" ""nelfinavir"" ",use," ""HIV medications"" "
" ""nelfinavir"" ",use," ""HIV infection"" "
" ""nelfinavir"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""nelfinavir"" ",use," ""HIV/AIDS"" "
" ""aminolevulinic acid"" ",use," ""actinic keratosis"" "
" ""bacampicillin"" ",use," ""listeriosis"" "
" ""bacampicillin"" ",use," ""upper respiratory tract infection"" "
" ""bacampicillin"" ",use," ""Escherichia coli infectious disease"" "
" ""bacampicillin"" ",use," ""gonorrhea"" "
" ""bacampicillin"" ",use," ""urinary tract infection"" "
" ""prazepam"" ",use," ""anxiety disorder"" "
" ""prazepam"" ",use," ""duodenal ulcer"" "
" ""prazepam"" ",use," ""focal epilepsy"" "
" ""prazepam"" ",use," ""spasticity"" "
" ""trimethadione"" ",use," ""childhood absence epilepsy"" "
" ""bimatoprost"" ",use," ""open-angle glaucoma"" "
" ""bimatoprost"" ",use," ""ocular hypertension"" "
" ""bimatoprost"" ",use," ""pressure"" "
" ""bimatoprost"" ",use," ""hypotrichosis"" "
" ""bimatoprost"" ",use," ""angle type"" "
" ""bimatoprost"" ",use," ""glaucoma"" "
" ""lamotrigine"" ",use," ""visual epilepsy"" "
" ""lamotrigine"" ",use," ""anxiety"" "
" ""lamotrigine"" ",use," ""borderline personality disorder"" "
" ""lamotrigine"" ",use," ""mood disorder"" "
" ""lamotrigine"" ",use," ""temporal lobe epilepsy"" "
" ""lamotrigine"" ",use," ""neurological disorder"" "
" ""lamotrigine"" ",use," ""focal epilepsy"" "
" ""lamotrigine"" ",use," ""mental disorder"" "
" ""lamotrigine"" ",use," ""post-traumatic stress disorder"" "
" ""lamotrigine"" ",use," ""trigeminal neuralgia"" "
" ""lamotrigine"" ",use," ""epilepsy"" "
" ""lamotrigine"" ",use," ""migraine disorder"" "
" ""lamotrigine"" ",use," ""bipolar disorder"" "
" ""Epoetin alfa"" ",use," ""myelodysplastic syndrome"" "
" ""Epoetin alfa"" ",use," ""chemotherapy"" "
" ""Epoetin alfa"" ",use," ""blood cell"" "
" ""Epoetin alfa"" ",use," ""kidney disease"" "
" ""Epoetin alfa"" ",use," ""blood"" "
" ""Epoetin alfa"" ",use," ""cells"" "
" ""Epoetin alfa"" ",use," ""anemia"" "
" ""Epoetin alfa"" ",use," ""cancer"" "
" ""Epoetin alfa"" ",use," ""cell count"" "
" ""Epoetin alfa"" ",use," ""kidney failure"" "
" ""Epoetin alfa"" ",use," ""zidovudine"" "
" ""Epoetin alfa"" ",use," ""bone marrow"" "
" ""Epoetin alfa"" ",use," ""chronic kidney disease"" "
" ""Epoetin alfa"" ",use," ""HIV"" "
" ""tolcapone"" ",use," ""Parkinson's disease"" "
" ""cetirizine"" ",use," ""sinusitis"" "
" ""cetirizine"" ",use," ""seasonal allergic rhinitis"" "
" ""cetirizine"" ",use," ""paranasal sinus disease"" "
" ""cetirizine"" ",use," ""allergy symptoms"" "
" ""cetirizine"" ",use," ""nasopharyngitis"" "
" ""cetirizine"" ",use," ""urticaria"" "
" ""cetirizine"" ",use," ""nose"" "
" ""minoxidil"" ",use," ""pattern baldness"" "
" ""minoxidil"" ",use," ""arterial hypertension"" "
" ""minoxidil"" ",use," ""malignant hypertension"" "
" ""minoxidil"" ",use," ""baldness"" "
" ""minoxidil"" ",use," ""Minoxidil solution"" "
" ""minoxidil"" ",use," ""foam"" "
" ""minoxidil"" ",use," ""hair growth"" "
" ""nabumetone"" ",use," ""rheumatoid arthritis"" "
" ""nabumetone"" ",use," ""inflammation"" "
" ""nabumetone"" ",use," ""pain"" "
" ""nabumetone"" ",use," ""osteoarthritis"" "
" ""verapamil"" ",use," ""atrial fibrillation"" "
" ""verapamil"" ",use," ""unstable angina"" "
" ""verapamil"" ",use," ""angina pectoris"" "
" ""verapamil"" ",use," ""arterial hypertension"" "
" ""verapamil"" ",use," ""supraventricular tachycardia"" "
" ""verapamil"" ",use," ""myocardial infarction"" "
" ""verapamil"" ",use," ""essential hypertension"" "
" ""lenvatinib"" ",use," ""renal clear cell carcinoma"" "
" ""lenvatinib"" ",use," ""thyroid cancer"
" ""lenvatinib"" ",use," ""Anaplastic thyroid cancer"" "
" ""lenvatinib"" ",use," ""thyroid medullary carcinoma"" "
" ""lenvatinib"" ",use," ""cancer"" "
" ""lenvatinib"" ",use," ""kidney cancer"" "
" ""lenvatinib"" ",use," ""renal cell carcinoma"" "
" ""ciprofibrate"" ",use," ""familial hyperlipidemia"" "
" ""Tofacitinib"" ",use," ""arthritis"" "
" ""Tofacitinib"" ",use," ""course"" "
" ""Tofacitinib"" ",use," ""alopecia areata"" "
" ""Tofacitinib"" ",use," ""osteoarthritis susceptibility 1"" "
" ""Tofacitinib"" ",use," ""baldness"" "
" ""Tofacitinib"" ",use," ""ulcerative colitis"" "
" ""Tofacitinib"" ",use," ""polyarthritis"" "
" ""ethionamide"" ",use," ""tuberculosis"" "
" ""nilutamide"" ",use," ""prostate cancer"" "
" ""nilutamide"" ",use," ""spindle cell carcinoma"" "
" ""flecainide"" ",use," ""atrial fibrillation"" "
" ""flecainide"" ",use," ""tachycardia"" "
" ""flecainide"" ",use," ""heartbeat"" "
" ""flecainide"" ",use," ""heart arrhythmia"" "
" ""inamrinone"" ",use," ""dilated cardiomyopathy"" "
" ""inamrinone"" ",use," ""congestive heart failure"" "
" ""diazepam"" ",use," ""status epilepticus"" "
" ""diazepam"" ",use," ""panic disorder"" "
" ""diazepam"" ",use," ""anxiety"" "
" ""diazepam"" ",use," ""anxiety disorder"" "
" ""diazepam"" ",use," ""psychosis"" "
" ""diazepam"" ",use," ""substance abuse"" "
" ""diazepam"" ",use," ""insomnia"" "
" ""diazepam"" ",use," ""sleep-wake disorder"" "
" ""diazepam"" ",use," ""spasticity"" "
" ""diazepam"" ",use," ""epilepsy"" "
" ""Salmon Calcitonin"" ",use," ""osteoporosis"" "
" ""Salmon Calcitonin"" ",use," ""bone problems"" "
" ""capecitabine"" ",use," ""colon adenocarcinoma"" "
" ""capecitabine"" ",use," ""breast cancer"" "
" ""capecitabine"" ",use," ""large intestine cancer"" "
" ""capecitabine"" ",use," ""gastrointestinal carcinoma"" "
" ""capecitabine"" ",use," ""gastric adenocarcinoma"" "
" ""capecitabine"" ",use," ""appendix cancer"" "
" ""capecitabine"" ",use," ""anal carcinoma"" "
" ""capecitabine"" ",use," ""invasive ductal carcinoma"" "
" ""capecitabine"" ",use," ""pancreatic adenocarcinoma"" "
" ""capecitabine"" ",use," ""rectum cancer"" "
" ""capecitabine"" ",use," ""colon cancer"" "
" ""capecitabine"" ",use," ""rectosigmoid cancer"" "
" ""capecitabine"" ",use," ""rectum adenocarcinoma"" "
" ""capecitabine"" ",use," ""carcinoma of gallbladder and extrahepatic biliary tract"" "
" ""capecitabine"" ",use," ""ampulla of Vater cancer"" "
" ""capecitabine"" ",use," ""small intestine carcinoma"" "
" ""capecitabine"" ",use," ""bile duct carcinoma"" "
" ""memantine"" ",use," ""confusion"" "
" ""memantine"" ",use," ""dementia"" "
" ""memantine"" ",use," ""Alzheimer's disease"" "
" ""memantine"" ",use," ""vascular dementia"" "
" ""memantine"" ",use," ""amnesia"" "
" ""memantine"" ",use," ""disease"" "
" ""valdecoxib"" ",use," ""rheumatoid arthritis"" "
" ""valdecoxib"" ",use," ""pain"" "
" ""valdecoxib"" ",use," ""osteoarthritis"" "
" ""Isoprenaline"" ",use," ""congenital heart block"" "
" ""Isoprenaline"" ",use," ""bronchospasm"" "
" ""bumetanide"" ",use," ""liver disease"" "
" ""bumetanide"" ",use," ""kidney disease"" "
" ""bumetanide"" ",use," ""conditions"" "
" ""bumetanide"" ",use," ""arterial hypertension"" "
" ""bumetanide"" ",use," ""congestive heart failure"" "
" ""bumetanide"" ",use," ""heart failure"" "
" ""bumetanide"" ",use," ""fluid"" "
" ""bumetanide"" ",use," ""liver cirrhosis"" "
" ""bumetanide"" ",use," ""anasarca"" "
" ""bumetanide"" ",use," ""nephrotic syndrome"" "
" ""bumetanide"" ",use," ""chronic kidney disease"" "
" ""bumetanide"" ",use," ""pulmonary edema"" "
" ""bumetanide"" ",use," ""body"" "
" ""mitomycin"" ",use," ""large intestine cancer"" "
" ""mitomycin"" ",use," ""bladder cancer"" "
" ""mitomycin"" ",use," ""glaucoma"" "
" ""mitomycin"" ",use," ""cribriform carcinoma"" "
" ""procyclidine"" ",use," ""lingual-facial-buccal dyskinesia"" "
" ""procyclidine"" ",use," ""parkinsonian syndrome"" "
" ""(E)-crotamiton"" ",use," ""scabies"" "
" ""chlorphentermine"" ",use," ""obesity"" "
" ""cysteamine"" ",use," ""metabolic disorder"" "
" ""cysteamine"" ",use," ""cystinosis"" "
" ""cysteamine"" ",use," ""corneal deposit"" "
" ""cysteamine"" ",use," ""body"" "
" ""tacrine"" ",use," ""dementia"" "
" ""tacrine"" ",use," ""early-onset Alzheimer's disease"" "
" ""pipobroman"" ",use," ""leukemia"" "
" ""pipobroman"" ",use," ""polycythemia vera"" "
" ""pipobroman"" ",use," ""chronic myeloid leukemia"" "
" ""medroxyprogesterone acetate"" ",use," ""pregnancy"" "
" ""desloratadine"" ",use," ""seasonal allergic rhinitis"" "
" ""desloratadine"" ",use," ""allergy symptoms"" "
" ""desloratadine"" ",use," ""urticaria"" "
" ""desloratadine"" ",use," ""nose"" "
" ""omeprazole"" ",use," ""esophagitis"" "
" ""omeprazole"" ",use," ""Zollinger-Ellison syndrome"" "
" ""omeprazole"" ",use," ""stomach disease"" "
" ""omeprazole"" ",use," ""gastritis"" "
" ""omeprazole"" ",use," ""heartburn"" "
" ""omeprazole"" ",use," ""H"" "
" ""omeprazole"" ",use," ""gastric ulcer"" "
" ""omeprazole"" ",use," ""gastroesophageal reflux disease"" "
" ""omeprazole"" ",use," ""duodenal ulcer"" "
" ""omeprazole"" ",use," ""peptic ulcer disease"" "
" ""omeprazole"" ",use," ""hiatus hernia"" "
" ""omeprazole"" ",use," ""arterial occlusive disease"" "
" ""omeprazole"" ",use," ""indigestion"" "
" ""probucol"" ",use," ""coronary artery disease"" "
" ""probucol"" ",use," ""arteriosclerosis"" "
" ""probucol"" ",use," ""familial hyperlipidemia"" "
" ""encainide"" ",use," ""heart arrhythmia"" "
" ""lamivudine"" ",use," ""chronic hepatitis B"" "
" ""lamivudine"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""lamivudine"" ",use," ""HIV/AIDS"" "
" ""lamivudine"" ",use," ""lamivudine"" "
" ""lamivudine"" ",use," ""hepatitis B"" "
" ""furosemide"" ",use," ""liver disease"" "
" ""furosemide"" ",use," ""heart disease"" "
" ""furosemide"" ",use," ""arterial hypertension"" "
" ""furosemide"" ",use," ""congestive heart failure"" "
" ""furosemide"" ",use," ""liver cirrhosis"" "
" ""furosemide"" ",use," ""anasarca"" "
" ""furosemide"" ",use," ""water pill"" "
" ""furosemide"" ",use," ""nephrotic syndrome"" "
" ""furosemide"" ",use," ""chronic kidney disease"" "
" ""furosemide"" ",use," ""pulmonary edema"" "
" ""furosemide"" ",use," ""anuria"" "
" ""clopidogrel"" ",use," ""congenital heart disease"" "
" ""clopidogrel"" ",use," ""atrial fibrillation"" "
" ""clopidogrel"" ",use," ""coronary artery disease"" "
" ""clopidogrel"" ",use," ""unstable angina"" "
" ""clopidogrel"" ",use," ""neurotic disorder"" "
" ""clopidogrel"" ",use," ""arteriosclerosis"" "
" ""clopidogrel"" ",use," ""acute myocardial infarction"" "
" ""clopidogrel"" ",use," ""heart disease"" "
" ""clopidogrel"" ",use," ""thrombosis"" "
" ""clopidogrel"" ",use," ""acute coronary syndrome"" "
" ""clopidogrel"" ",use," ""atherosclerosis"" "
" ""clopidogrel"" ",use," ""cerebral infarction"" "
" ""clopidogrel"" ",use," ""silent stroke"" "
" ""clopidogrel"" ",use," ""congestive heart failure"" "
" ""clopidogrel"" ",use," ""myocardial infarction"" "
" ""clopidogrel"" ",use," ""asthma"" "
" ""clopidogrel"" ",use," ""carotid artery stenosis"" "
" ""clopidogrel"" ",use," ""transient cerebral isolation"" "
" ""terlipressin"" ",use," ""hepatorenal syndrome"" "
