subject,predicate,object
felodipine,use,blood pressure
norethindrone,use,female reproductive system disease
norethindrone,use,endometrial hyperplasia
norethindrone,use,acne
norethindrone,use,endometriosis
norethindrone,use,progestin
norethindrone,use,hormones
norethindrone,use,hypogonadism
latanoprost acid,use,open-angle glaucoma
latanoprost acid,use,ocular hypertension
diphenhydramine,use,anxiety disorder
diphenhydramine,use,motion sickness
diphenhydramine,use,insomnia
diphenhydramine,use,urticaria
chloropyramine,use,allergy
cytarabine,use,myelodysplastic syndrome
cytarabine,use,acute myeloid leukemia
cytarabine,use,leukemia
cytarabine,use,mantle cell lymphoma
cytarabine,use,diffuse large B-cell lymphoma
cytarabine,use,meningioma
cytarabine,use,acute leukemia
cytarabine,use,liposome
cytarabine,use,non-Hodgkin lymphoma
cytarabine,use,daunorubicin
cytarabine,use,lymphoma
ceftazidime,use,staphylococcal infection
ceftazidime,use,infectious bone disease
ceftazidime,use,sepsis
ceftazidime,use,hyperthermia
ceftazidime,use,Pseudomonas infection
ceftazidime,use,gram-negative bacterial infection
ceftazidime,use,infections
ceftazidime,use,upper respiratory tract infection
ceftazidime,use,Escherichia coli infectious disease
ceftazidime,use,bacterial infectious disease
ceftazidime,use,bacterial meningitis
ceftazidime,use,Serratia infection
ceftazidime,use,bacterial pneumonia
ceftazidime,use,neutropenia
ceftazidime,use,urinary tract infection
trihexyphenidyl,use,lingual-facial-buccal dyskinesia
trihexyphenidyl,use,Parkinson's disease
trihexyphenidyl,use,side effects
trihexyphenidyl,use,haloperidol
trihexyphenidyl,use,neuroleptic extrapyramidal disorder
trihexyphenidyl,use,movements
trihexyphenidyl,use,disease
ethinamate,use,insomnia
liothyronine,use,myxedema
liothyronine,use,thyroid carcinoma
liothyronine,use,thyrotoxicosis
liothyronine,use,autoimmune thyroiditis
liothyronine,use,goiter
liothyronine,use,rare thyroid disease
liothyronine,use,hypothyroidism
amitriptyline,use,neurotic disorder
amitriptyline,use,insomnia
amitriptyline,use,fibromyalgia
amitriptyline,use,pain
amitriptyline,use,migraine disorder
mezlocillin,use,sepsis
mezlocillin,use,Pseudomonas infection
mezlocillin,use,gram-negative bacterial infection
mezlocillin,use,upper respiratory tract infection
mezlocillin,use,skin infection
mezlocillin,use,urinary tract infection
doxercalciferol,use,secondary hyperparathyroidism
doxercalciferol,use,kidney disease
doxercalciferol,use,dialysis
doxercalciferol,use,secondary hyperparathyroidism of renal origin
doxercalciferol,use,hyperparathyroidism
nusinersen,use,system disorder
nusinersen,use,muscle loss
nusinersen,use,spinal muscular atrophy
nusinersen,use,muscle weakness
abacavir,use,human immunodeficiency virus infectious disease
abacavir,use,HIV/AIDS
abacavir,use,lamivudine
abacavir,use,dolutegravir
sirolimus,use,pachyonychia congenita
sirolimus,use,graft-versus-host disease
sirolimus,use,transplant rejection
sirolimus,use,kidney cancer
sirolimus,use,lymphangioleiomyomatosis
sirolimus,use,renal cell carcinoma
menadione,use,Hypoprothrombinemia
menadione,use,blood coagulation disease
ruxolitinib,use,myelodysplastic syndrome
ruxolitinib,use,acute myeloid leukemia
ruxolitinib,use,leukemia
ruxolitinib,use,thrombogavitis
ruxolitinib,use,polycythemia vera
ruxolitinib,use,graft-versus-host disease
ruxolitinib,use,polycythemia
ruxolitinib,use,essential thrombocytosis
ruxolitinib,use,thrombocytopenia
ruxolitinib,use,myelofibrosis
ruxolitinib,use,bone marrow
ruxolitinib,use,marrow disorders
ruxolitinib,use,hematopoietic system diseases
chorionic gonadotropin,use,women
chorionic gonadotropin,use,infertility
chorionic gonadotropin,use,part
chorionic gonadotropin,use,fertility problems
flucloxacillin,use,meningitis
nitazoxanide,use,Cryptosporidium parvum
nitazoxanide,use,cryptosporidiosis
nitazoxanide,use,diarrhea
nitazoxanide,use,intestines
nitazoxanide,use,giardiasis
cisplatin,use,breast cancer
cisplatin,use,tongue squamous cell carcinoma
cisplatin,use,Hodgkin's lymphoma
cisplatin,use,transitional cell carcinoma
cisplatin,use,stomach cancer
cisplatin,use,non-small-cell lung carcinoma
cisplatin,use,esophageal cancer
cisplatin,use,prostate cancer
cisplatin,use,head and neck squamous cell carcinoma
cisplatin,use,neuroblastoma
cisplatin,use,testicular cancer
cisplatin,use,head and neck cancer
cisplatin,use,multiple myeloma
cisplatin,use,lung benign neoplasm
cisplatin,use,bladder cancer
cisplatin,use,bone sarcoma
cisplatin,use,amelanotic melanoma
cisplatin,use,gastric adenocarcinoma
cisplatin,use,lung oat cell carcinoma
cisplatin,use,subependymal giant cell astrocytoma
cisplatin,use,hepatoblastoma
cisplatin,use,spindle cell sarcoma
cisplatin,use,osteosarcoma
cisplatin,use,laryngeal cancer
cisplatin,use,germ cell cancer
cisplatin,use,lymphosarcoma
cisplatin,use,neuroblastoma
cisplatin,use,ovarian cancer
cyproterone acetate,use,prostate cancer
tamsulosin,use,prostate disease
tamsulosin,use,prostate
tamsulosin,use,prostatic hypertrophy
tamsulosin,use,prostatitis
josamycin,use,bronchitis
josamycin,use,Mycoplasma pneumonia
josamycin,use,boutonneuse fever
promethazine,use,Warning section
promethazine,use,motion sickness
promethazine,use,postoperative complications
promethazine,use,vomiting
promethazine,use,pain
deferoxamine,use,myelodysplastic syndrome
deferoxamine,use,syrup
deferoxamine,use,thalassemia
deferoxamine,use,ipecac
deferoxamine,use,beta-thalassemia HBB/LCRB
deferoxamine,use,vomiting
deferoxamine,use,corneal disease
deferoxamine,use,iron overload
deferoxamine,use,rare hereditary hemochromatosis
deferoxamine,use,bone disease
deferoxamine,use,treatments
deferoxamine,use,iron poisoning
desoximetasone,use,facial dermatosis
desoximetasone,use,leg dermatosis
desoximetasone,use,psoriasis
desoximetasone,use,inflammation
desoximetasone,use,hand dermatosis
desoximetasone,use,scalp dermatosis
glycine,use,infection
glycine,use,chickenpox
glycine,use,measles
glycine,use,peptic ulcer disease
trimetrexate,use,pneumocystosis
loratadine,use,sinusitis
loratadine,use,relief
loratadine,use,seasonal allergic rhinitis
loratadine,use,paranasal sinus disease
loratadine,use,allergy symptoms
loratadine,use,nasopharyngitis
loratadine,use,urticaria
loratadine,use,nose
Levonorgestrel,use,pregnancy
Levonorgestrel,use,adenomyosis
Levonorgestrel,use,hormone medication
Levonorgestrel,use,endometriosis
droperidol,use,schizophreniform disorder
droperidol,use,pain
pharmaceutical preparation of nitroglycerin,use,anal disease
pharmaceutical preparation of nitroglycerin,use,angina pectoris
pharmaceutical preparation of nitroglycerin,use,heart disease
pharmaceutical preparation of nitroglycerin,use,eclampsia
pharmaceutical preparation of nitroglycerin,use,arterial hypertension
pharmaceutical preparation of nitroglycerin,use,congestive heart failure
pharmaceutical preparation of nitroglycerin,use,myocardial infarction
pharmaceutical preparation of nitroglycerin,use,ischaemic heart disease
pharmaceutical preparation of nitroglycerin,use,pulmonary hypertension
prednisolone,use,bullous pemphigoid
prednisolone,use,autoimmune hemolytic anemia
prednisolone,use,interstitial lung disease
prednisolone,use,B-cell lymphoma
prednisolone,use,collagen disease
prednisolone,use,hypersensitivity
prednisolone,use,autoimmune hepatitis
prednisolone,use,diffuse large B-cell lymphoma
prednisolone,use,functional gastrointestinal disorder
prednisolone,use,eye inflammation
prednisolone,use,granulomatosis with polyangiitis
prednisolone,use,graft-versus-host disease
prednisolone,use,conjunctivitis
prednisolone,use,non-Hodgkin lymphoma
prednisolone,use,polymyalgia rheumatica
prednisolone,use,acute graft versus host disease
prednisolone,use,cancer
prednisolone,use,DRESS syndrome
prednisolone,use,Acquired hemophilia
prednisolone,use,pyoderma gangrenosum
prednisolone,use,enthesopathy
prednisolone,use,skin disease
prednisolone,use,systemic-onset juvenile idiopathic arthritis
prednisolone,use,anasarca
prednisolone,use,nephrotic syndrome
prednisolone,use,polymyositis
prednisolone,use,myasthenia gravis
prednisolone,use,ulcerative colitis
prednisolone,use,inflammation
prednisolone,use,lymphoma
prednisolone,use,Giant cell arteritis
prednisolone,use,hematopoietic system diseases
prednisolone,use,eye disease
prednisolone,use,membranous glomerulonephritis
prednisolone,use,uveitis
penbutolol,use,angina pectoris
penbutolol,use,arterial hypertension
penbutolol,use,myocardial infarction
micafungin,use,aspergillosis
micafungin,use,infections
micafungin,use,candidiasis
ixazomib,use,multiple myeloma
ixazomib,use,amyloidosis
ixazomib,use,cancer
piroxicam,use,rheumatoid arthritis
piroxicam,use,ankylosing spondylitis
piroxicam,use,inflammation
piroxicam,use,osteoarthritis
ritonavir,use,hepatitis C
ritonavir,use,human immunodeficiency virus infectious disease
ritonavir,use,HIV/AIDS
ritonavir,use,ritonavir
Natalizumab,use,relapsing-remitting multiple sclerosis
Natalizumab,use,secondary progressive multiple sclerosis
Natalizumab,use,sclerosis
Natalizumab,use,multiple sclerosis
tolbutamide,use,maturity-onset diabetes of the young type 2
tolbutamide,use,type-2 diabetes
clioquinol,use,Tinea
clioquinol,use,eczema
clioquinol,use,skin conditions
clioquinol,use,skin infections
clioquinol,use,tinea pedis
clioquinol,use,skin infection
cefotaxime,use,female reproductive system disease
cefotaxime,use,staphylococcal infection
cefotaxime,use,infectious bone disease
cefotaxime,use,sepsis
cefotaxime,use,peritonitis
cefotaxime,use,gram-negative bacterial infection
cefotaxime,use,infections
cefotaxime,use,upper respiratory tract infection
cefotaxime,use,Escherichia coli infectious disease
cefotaxime,use,bacterial meningitis
cefotaxime,use,gonorrhea
cefotaxime,use,Serratia infection
cefotaxime,use,bacterial pneumonia
cefotaxime,use,septic shock
cefotaxime,use,urinary tract infection
alclometasone,use,facial dermatosis
alclometasone,use,leg dermatosis
alclometasone,use,skin conditions
alclometasone,use,dermatitis
alclometasone,use,inflammation
alclometasone,use,hand dermatosis
alclometasone,use,scalp dermatosis
salbutamol,use,obstructive lung disease
salbutamol,use,respiratory disease
salbutamol,use,pneumonia
salbutamol,use,asthma
thiabendazole,use,strongyloidiasis
thiabendazole,use,parasitic helminthiasis infectious disease
thiabendazole,use,dracunculiasis
thiabendazole,use,trichinosis
lisinopril,use,acute myocardial infarction
lisinopril,use,arterial hypertension
lisinopril,use,congestive heart failure
griseofulvin,use,dermatophytosis
griseofulvin,use,Tinea
griseofulvin,use,tinea pedis
griseofulvin,use,dermatomycosis
bupropion,use,anxiety
bupropion,use,behavior change
bupropion,use,calorie program
bupropion,use,neurotic disorder
bupropion,use,exercise
bupropion,use,diet program
bupropion,use,weight
bupropion,use,attention deficit hyperactivity disorder
bupropion,use,major depressive disorders
bupropion,use,nicotine dependence
ingenol mebutate,use,actinic keratosis
ingenol mebutate,use,skin
ingenol mebutate,use,skin growths
ingenol mebutate,use,skin disease
ingenol mebutate,use,skin cancer
ibutilide,use,atrial fibrillation
Colistimethate,use,Pseudomonas infection
Colistimethate,use,gram-negative bacterial infection
Colistimethate,use,infections
Colistimethate,use,Escherichia coli infectious disease
Colistimethate,use,bacterial infectious disease
Colistimethate,use,urinary tract infection
diazoxide,use,hypoglycemia
diazoxide,use,malignant hypertension
spironolactone,use,arterial hypertension
spironolactone,use,hypokalemia
spironolactone,use,congestive heart failure
spironolactone,use,anasarca
spironolactone,use,Conn's syndrome
Alglucerase,use,liver disease
Alglucerase,use,splenic disease
furazolidone,use,staphylococcal infection
furazolidone,use,giardiasis
furazolidone,use,gram-negative bacterial infection
furazolidone,use,shigellosis
furazolidone,use,cholera
rivastigmine,use,Parkinson's disease
rivastigmine,use,confusion
rivastigmine,use,dementia
rivastigmine,use,Alzheimer's disease
rivastigmine,use,early-onset Alzheimer's disease
rivastigmine,use,disease
rivastigmine,use,Lewy body dementia
ursodiol,use,liver disease
ursodiol,use,gallstones
ursodiol,use,cholelithiasis
ursodiol,use,weight
ursodiol,use,primary biliary cirrhosis
sotalol,use,atrial fibrillation
sotalol,use,ventricular fibrillation
sotalol,use,heartbeat
sotalol,use,supraventricular tachycardia
sotalol,use,heart arrhythmia
pravastatin,use,acute myeloid leukemia
pravastatin,use,coronary artery disease
pravastatin,use,diet
pravastatin,use,fats
pravastatin,use,LDL
pravastatin,use,arteriosclerosis
pravastatin,use,blood
pravastatin,use,lipedema
pravastatin,use,hypertriglyceridemia
pravastatin,use,cholesterol
pravastatin,use,triglycerides
pravastatin,use,rare dyslipidemia
pravastatin,use,familial hyperlipidemia
golimumab,use,arthritis
golimumab,use,spondylitis
golimumab,use,ankylosing spondylitis
golimumab,use,colitis
golimumab,use,ulcerative colitis
golimumab,use,polyarthritis
golimumab,use,pain
rosuvastatin,use,diet
rosuvastatin,use,fats
rosuvastatin,use,LDL
rosuvastatin,use,arteriosclerosis
rosuvastatin,use,blood
rosuvastatin,use,heart disease
rosuvastatin,use,lipedema
rosuvastatin,use,atherosclerosis
rosuvastatin,use,lipid metabolism disorder
rosuvastatin,use,cholesterol
rosuvastatin,use,triglycerides
rosuvastatin,use,rare dyslipidemia
rosuvastatin,use,familial hypercholesterolemia
fluticasone,use,shortness
fluticasone,use,sinusitis
fluticasone,use,seasonal allergic rhinitis
fluticasone,use,paranasal sinus disease
fluticasone,use,respiratory disease
fluticasone,use,rhinitis
fluticasone,use,breath
fluticasone,use,wheezing
fluticasone,use,eosinophilic esophagitis
fluticasone,use,nasopharyngitis
fluticasone,use,asthma
buprenorphine,use,opiate dependence
buprenorphine,use,arthritis
buprenorphine,use,heroin dependence
buprenorphine,use,substance abuse
buprenorphine,use,peripheral neuropathy
buprenorphine,use,opioid use disorder
buprenorphine,use,osteoarthritis susceptibility 1
buprenorphine,use,fibromyalgia
buprenorphine,use,naloxone
buprenorphine,use,medicines
buprenorphine,use,pain
buprenorphine,use,migraine disorder
apixaban,use,atrial fibrillation
apixaban,use,heart disease
apixaban,use,thrombosis
apixaban,use,heartbeat
apixaban,use,replacement surgery
apixaban,use,blood clots
apixaban,use,pulmonary embolism
apixaban,use,atrial flutter
apixaban,use,knee surgery
anagrelide,use,thrombogavitis
anagrelide,use,polycythemia vera
anagrelide,use,platelets
anagrelide,use,essential thrombocytosis
anagrelide,use,thrombocytopenia
anagrelide,use,bone marrow
anagrelide,use,myeloproliferative disorders
anagrelide,use,blood disorder
Eplerenone,use,arterial hypertension
venetoclax,use,myelodysplastic syndrome
venetoclax,use,acute myeloid leukemia
venetoclax,use,B-cell lymphoma
venetoclax,use,mantle cell lymphoma
venetoclax,use,diffuse large B-cell lymphoma
venetoclax,use,non-Hodgkin lymphoma
venetoclax,use,cancer
venetoclax,use,chronic lymphocytic leukemia
halazepam,use,anxiety disorder
Streptokinase,use,pulmonary embolism
Streptokinase,use,myocardial infarction
Streptokinase,use,arterial occlusive disease
monobenzone,use,vitiligo
monobenzone,use,pigmentation disorders
osimertinib,use,non-small-cell lung carcinoma
osimertinib,use,lung carcinoma in situ
osimertinib,use,lung cancer
auranofin,use,rheumatoid arthritis
auranofin,use,therapies
auranofin,use,psoriatic arthritis
auranofin,use,pemphigus
auranofin,use,part
metocurine iodide,use,tetanus
diltiazem,use,atrial fibrillation
diltiazem,use,angina pectoris
diltiazem,use,arterial hypertension
diltiazem,use,supraventricular tachycardia
diltiazem,use,myocardial infarction
famotidine,use,Zollinger-Ellison syndrome
famotidine,use,heartburn
famotidine,use,peptic esophagitis
famotidine,use,stomach
famotidine,use,intestines
famotidine,use,ulcers
famotidine,use,gastric ulcer
famotidine,use,gastroesophageal reflux disease
famotidine,use,duodenal ulcer
famotidine,use,urticaria
famotidine,use,arterial occlusive disease
famotidine,use,indigestion
folic acid,use,macrocytic anemia
folic acid,use,megaloblastic anemia
fluorouracil,use,colon adenocarcinoma
fluorouracil,use,breast cancer
fluorouracil,use,tongue squamous cell carcinoma
fluorouracil,use,stomach cancer
fluorouracil,use,head and neck squamous cell carcinoma
fluorouracil,use,head and neck cancer
fluorouracil,use,gastrointestinal carcinoma
fluorouracil,use,keratosis
fluorouracil,use,gastric adenocarcinoma
fluorouracil,use,colonic benign neoplasm
fluorouracil,use,actinic keratosis
fluorouracil,use,anal carcinoma
fluorouracil,use,anal squamous cell carcinoma
fluorouracil,use,invasive ductal carcinoma
fluorouracil,use,pancreatic adenocarcinoma
fluorouracil,use,skin
fluorouracil,use,rectum cancer
fluorouracil,use,colon cancer
fluorouracil,use,basal-cell carcinoma
fluorouracil,use,skin growths
fluorouracil,use,rectum adenocarcinoma
fluorouracil,use,skin cancer
fluorouracil,use,pancreatic cancer
phentolamine,use,Extravasation
phentolamine,use,arterial hypertension
phentolamine,use,malignant hypertension
phentolamine,use,necrosis
aliskiren,use,arterial hypertension
aliskiren,use,blood pressure
pyridoxine,use,visual epilepsy
tolvaptan,use,hormone imbalances
tolvaptan,use,blood
tolvaptan,use,inappropriate ADH syndrome
tolvaptan,use,conditions
tolvaptan,use,congestive heart failure
tolvaptan,use,heart failure
tolvaptan,use,liver cirrhosis
tolvaptan,use,salt
midazolam,use,status epilepticus
midazolam,use,anxiety disorder
midazolam,use,agitation in dementia
levomethadyl,use,opiate dependence
Brentuximab vedotin,use,T-cell lymphoma
Brentuximab vedotin,use,diffuse large B-cell lymphoma
Brentuximab vedotin,use,cell lymphoma
Brentuximab vedotin,use,T cell
Brentuximab vedotin,use,non-Hodgkin lymphoma
Brentuximab vedotin,use,cancers
Brentuximab vedotin,use,mature T-cell and NK-cell lymphoma
Brentuximab vedotin,use,mycosis fungoides
Brentuximab vedotin,use,anaplastic large-cell lymphoma
Brentuximab vedotin,use,lymphoma
Gonadorelin,use,amenorrhea
guanfacine,use,arterial hypertension
guanfacine,use,blood pressure
guanfacine,use,attention deficit hyperactivity disorder
azacitidine,use,myelodysplastic syndrome
azacitidine,use,acute myeloid leukemia
azacitidine,use,chronic myelomonocytic leukemia
azacitidine,use,refractory anemia with excess blasts in transformation
azacitidine,use,cancer
azacitidine,use,myelofibrosis
azacitidine,use,myeloid leukemia
cilostazol,use,cerebral infarction
cilostazol,use,intermittent claudication
anisindione,use,pulmonary embolism
anisindione,use,myocardial infarction
diclofenac,use,rheumatoid arthritis
diclofenac,use,arthritis
diclofenac,use,medial epicondylitis
diclofenac,use,Warning section
diclofenac,use,ankylosing spondylitis
diclofenac,use,photophobia
diclofenac,use,peripheral neuropathy
diclofenac,use,juvenile rheumatoid arthritis
diclofenac,use,rotator cuff tear
diclofenac,use,keratosis
diclofenac,use,actinic keratosis
diclofenac,use,osteoarthritis susceptibility 1
diclofenac,use,fibromyalgia
diclofenac,use,migraine without aura
diclofenac,use,arthropathy
diclofenac,use,inflammation
diclofenac,use,gout
diclofenac,use,pain
diclofenac,use,migraine disorder
diclofenac,use,osteoarthritis
diclofenac,use,plantar fasciitis
pentoxifylline,use,vasculitis
pentoxifylline,use,cerebrovascular disease
pentoxifylline,use,arteriosclerosis
pentoxifylline,use,silent stroke
pentoxifylline,use,cerebral malaria
pentoxifylline,use,diabetic angiopathy
pentoxifylline,use,brain ischemia
pentoxifylline,use,vasculogenic impotence
pentoxifylline,use,arterial occlusive disease
pentoxifylline,use,diabetic polyneuropathy
pentoxifylline,use,intermittent claudication
irbesartan / hydrochlorothiazide,use,arterial hypertension
irbesartan / hydrochlorothiazide,use,hydrochlorothiazide
irbesartan / hydrochlorothiazide,use,ACE inhibitor
tranylcypromine,use,neurotic disorder
tranylcypromine,use,oxidase inhibitor
tranylcypromine,use,monoamine oxidase
tranylcypromine,use,post-traumatic stress disorder
triflupromazine,use,vomiting
triflupromazine,use,hiccups
triflupromazine,use,schizophreniform disorder
triflupromazine,use,pain
lopinavir,use,human immunodeficiency virus infectious disease
lopinavir,use,HIV/AIDS
lopinavir,use,ritonavir
perindopril,use,coronary artery disease
perindopril,use,arterial hypertension
perindopril,use,congestive heart failure
perindopril,use,blood pressure
Exenatide,use,blood sugar
Exenatide,use,type-1 diabetes
Exenatide,use,glucose intolerance
Exenatide,use,maturity-onset diabetes of the young type 2
Exenatide,use,program
nortriptyline,use,anxiety disorder
nortriptyline,use,neurotic disorder
nortriptyline,use,attention deficit hyperactivity disorder
nortriptyline,use,pain
phenytoin,use,epidermolysis bullosa
phenytoin,use,tonic–clonic seizure
phenytoin,use,temporal lobe epilepsy
phenytoin,use,epilepsy
cephapirin,use,staphylococcal infection
cephapirin,use,gram-negative bacterial infection
cephapirin,use,upper respiratory tract infection
cephapirin,use,Escherichia coli infectious disease
cephapirin,use,urinary tract infection
carteolol,use,open-angle glaucoma
carteolol,use,ocular hypertension
carteolol,use,pressure
carteolol,use,arterial hypertension
carteolol,use,angle type
carteolol,use,glaucoma
carteolol,use,hypertension
halofantrine,use,Plasmodium falciparum malaria
halofantrine,use,Plasmodium vivax malaria
zopiclone,use,sleep disorder
methacycline,use,bronchitis
latanoprostene bunod,use,open-angle glaucoma
latanoprostene bunod,use,ocular hypertension
latanoprostene bunod,use,pressure
latanoprostene bunod,use,angle type
latanoprostene bunod,use,glaucoma
latanoprostene bunod,use,hypertension
hydromorphone,use,cough
hydromorphone,use,substance abuse
hydromorphone,use,pain
arginine vasopressin,use,hematochezia
arginine vasopressin,use,ventricular fibrillation
arginine vasopressin,use,postoperative complications
arginine vasopressin,use,diabetes insipidus
Aldesleukin,use,large intestine cancer
Aldesleukin,use,multiple myeloma
Aldesleukin,use,human immunodeficiency virus infectious disease
Aldesleukin,use,skin
Aldesleukin,use,cancer
Aldesleukin,use,melanoma
Aldesleukin,use,lymphosarcoma
Aldesleukin,use,collecting duct carcinoma
D-methamphetamine,use,attention deficit
D-methamphetamine,use,obesity
D-methamphetamine,use,hyperactivity disorder
D-methamphetamine,use,deficit hyperactivity
D-methamphetamine,use,narcolepsy
D-methamphetamine,use,attention deficit hyperactivity disorder
methylprednisolone,use,rheumatoid arthritis
methylprednisolone,use,disorders
methylprednisolone,use,interstitial lung disease
methylprednisolone,use,autoimmune disease
methylprednisolone,use,arthritis
methylprednisolone,use,hypersensitivity
methylprednisolone,use,sinusitis
methylprednisolone,use,relapsing-remitting multiple sclerosis
methylprednisolone,use,lupus nephritis
methylprednisolone,use,graft-versus-host disease
methylprednisolone,use,osteoarthritis susceptibility 1
methylprednisolone,use,respiratory distress
methylprednisolone,use,acute graft versus host disease
methylprednisolone,use,cancer
methylprednisolone,use,contact dermatitis
methylprednisolone,use,multiple sclerosis
methylprednisolone,use,optic neuritis
methylprednisolone,use,nephrotic syndrome
methylprednisolone,use,inflammation
methylprednisolone,use,congenital adrenal hyperplasia
methylprednisolone,use,hematopoietic system diseases
methylprednisolone,use,pain
clindamycin,use,tonsillitis
clindamycin,use,staphylococcal infection
clindamycin,use,bacteroides infectious disease
clindamycin,use,bacterial vaginosis
clindamycin,use,toxoplasmosis
clindamycin,use,sinusitis
clindamycin,use,cellulitis
clindamycin,use,pneumocystosis
clindamycin,use,acne
clindamycin,use,infection
clindamycin,use,dental abscess
clindamycin,use,skin infection
dapsone,use,leprosy
dapsone,use,relapsing polychondritis
dapsone,use,acne
dapsone,use,dermatitis herpetiformis
dapsone,use,lepromatous leprosy
naloxegol,use,cancer
naloxegol,use,constipation
naloxegol,use,pain
amiodarone,use,atrial fibrillation
amiodarone,use,ventricular tachycardia
amiodarone,use,tachycardia
amiodarone,use,ventricular fibrillation
amiodarone,use,heart disease
amiodarone,use,heartbeat
amiodarone,use,supraventricular tachycardia
amiodarone,use,heart arrhythmia
amiodarone,use,atrial flutter
propafenone,use,atrial fibrillation
propafenone,use,tachycardia
propafenone,use,heartbeat
propafenone,use,supraventricular tachycardia
propafenone,use,heart arrhythmia
propafenone,use,fibrillation
phenelzine,use,neurotic disorder
acetohexamide,use,maturity-onset diabetes of the young type 2
pentamidine,use,visceral leishmaniasis
pentamidine,use,system problems
pentamidine,use,leishmaniasis
pentamidine,use,lung infection
pentamidine,use,pneumocystosis
pentamidine,use,immunodeficiency syndrome
pentamidine,use,parasitic protozoa infectious disease
pentamidine,use,trypanosomiasis
letrozole,use,breast cancer
letrozole,use,invasive ductal carcinoma
terazosin,use,prostatic adenoma
terazosin,use,arterial hypertension
terazosin,use,prostatic hypertrophy
terazosin,use,urinary retention
terazosin,use,blood pressure
stavudine,use,HIV medications
stavudine,use,HIV infection
stavudine,use,human immunodeficiency virus infectious disease
stavudine,use,HIV/AIDS
afatinib,use,non-small-cell lung carcinoma
afatinib,use,lung cancer
afatinib,use,cell lung
dorzolamide,use,open-angle glaucoma
dorzolamide,use,glaucoma
bisacodyl,use,constipation
podofilox,use,common wart
podofilox,use,skin
podofilox,use,warts
L-menthol,use,skin disease
L-menthol,use,pain
Alteplase,use,acute myocardial infarction
Alteplase,use,cerebral infarction
Alteplase,use,pulmonary embolism
Alteplase,use,cerebral artery occlusion
Ganirelix,use,women
Ganirelix,use,fertility treatments
Ganirelix,use,ovarian hyperstimulation syndrome
5-fluorocytosine,use,fungal infectious disease
5-fluorocytosine,use,meningitis
5-fluorocytosine,use,candidal endocarditis
5-fluorocytosine,use,chromoblastomycosis
5-fluorocytosine,use,cryptococcal meningitis
5-fluorocytosine,use,cryptococcosis
5-fluorocytosine,use,pulmonary cryptococcosis
5-fluorocytosine,use,aspergillosis
5-fluorocytosine,use,candidiasis
rasagiline,use,Parkinson's disease
rasagiline,use,carbidopa
rasagiline,use,disease
sparfloxacin,use,staphylococcal infection
sparfloxacin,use,bronchitis
sparfloxacin,use,pneumonia
sparfloxacin,use,gram-negative bacterial infection
sparfloxacin,use,chlamydia infection
sparfloxacin,use,upper respiratory tract infection
sparfloxacin,use,Escherichia coli infectious disease
tafluprost,use,pressure
tafluprost,use,angle type
tafluprost,use,glaucoma
tafluprost,use,hypertension
ketoprofen,use,rheumatoid arthritis
ketoprofen,use,pain
ketoprofen,use,osteoarthritis
Dornase alfa,use,risk
Dornase alfa,use,acute bronchitis
Dornase alfa,use,cystic fibrosis
Dornase alfa,use,fibrosis
Dornase alfa,use,breathing
Dornase alfa,use,lung infections
carbinoxamine,use,hay fever
carbinoxamine,use,allergy
carbinoxamine,use,vasomotor rhinitis
carbinoxamine,use,cold
rifaximin,use,liver disease
rifaximin,use,brain diseases
rifaximin,use,irritable bowel syndrome
rifaximin,use,liver cirrhosis
orlistat,use,behavior change
orlistat,use,calorie program
orlistat,use,obesity
orlistat,use,exercise
orlistat,use,diet program
orlistat,use,weight
adapalene,use,acne
adapalene,use,skin
lansoprazole,use,esophagitis
lansoprazole,use,Zollinger-Ellison syndrome
lansoprazole,use,gastritis
lansoprazole,use,esophagus
lansoprazole,use,problems
lansoprazole,use,gastric ulcer
lansoprazole,use,gastroesophageal reflux disease
lansoprazole,use,duodenal ulcer
lansoprazole,use,reflux
lansoprazole,use,peptic ulcer disease
lansoprazole,use,hiatus hernia
lansoprazole,use,arterial occlusive disease
lansoprazole,use,indigestion
benzphetamine,use,calorie diet
benzphetamine,use,change program
benzphetamine,use,obesity
benzphetamine,use,exercise
benzphetamine,use,weight
benzphetamine,use,behavior
testolactone,use,breast cancer
grazoprevir,use,hepatitis C
grazoprevir,use,liver
Hydrochlorothiazide / Spironolactone,use,arterial hypertension
Hydrochlorothiazide / Spironolactone,use,acne
Hydrochlorothiazide / Spironolactone,use,hydrochlorothiazide
Hydrochlorothiazide / Spironolactone,use,congestive heart failure
Hydrochlorothiazide / Spironolactone,use,ACE inhibitor
oxybenzone,use,photodermatitis
paroxetine,use,panic disorder
paroxetine,use,dysphoric disorder
paroxetine,use,anxiety
paroxetine,use,anxiety disorder
paroxetine,use,obsessive-compulsive disorder
paroxetine,use,depression
paroxetine,use,neurotic disorder
paroxetine,use,social phobia
paroxetine,use,form
paroxetine,use,panic attacks
paroxetine,use,anxiety disorders
paroxetine,use,eating disorder
paroxetine,use,post-traumatic stress disorder
paroxetine,use,generalized anxiety disorder
paroxetine,use,premenstrual syndrome
pitavastatin,use,diet
pitavastatin,use,fats
pitavastatin,use,LDL
pitavastatin,use,blood
pitavastatin,use,lipedema
pitavastatin,use,cholesterol
pitavastatin,use,triglycerides
pitavastatin,use,rare dyslipidemia
valacyclovir,use,herpes zoster
